story,sentence,word,pos,lemma,nchar
264,45,It,PP,it,2
264,45,was,VBD,be,3
264,45,a,DT,a,1
264,45,Sharp,NP,sharp,5
264,45,WM-7,CD,wm-7,4
264,45,(,(,(,1
264,45,the,DT,the,3
264,45,WM,NP,wm,2
264,45,standing,NN,standing,8
264,45,for,IN,for,3
264,45,WristMate,NP,wristmate,9
264,45,),),),1
264,45,that,WDT,that,4
264,45,allowed,VBD,allow,7
264,45,him,PP,him,3
264,45,to,TO,to,2
264,45,choose,VB,choose,6
264,45,from,IN,from,4
264,45,more,JJR,more,4
264,45,than,IN,than,4
264,45,fifty,CD,fifty,5
264,45,different,JJ,different,9
264,45,fonts,NNS,font,5
264,45,for,IN,for,3
264,45,the,DT,the,3
264,45,time,NN,time,4
264,45,display,NN,display,7
264,45,and,CC,and,3
264,45,other,JJ,other,5
264,45,messages,NNS,message,8
264,45,.,SENT,.,1
264,46,Ed,NP,ed,2
264,46,switched,VBD,switch,8
264,46,to,TO,to,2
264,46,the,DT,the,3
264,46,``,``,``,2
264,46,Standard,NP,standard,8
264,46,'','','',2
264,46,font,NN,font,4
264,46,",",",",",",1
264,46,the,DT,the,3
264,46,only,JJ,only,4
264,46,one,NN,one,3
264,46,that,WDT,that,4
264,46,was,VBD,be,3
264,46,even,RB,even,4
264,46,remotely,RB,remotely,8
264,46,legible,JJ,legible,7
264,46,.,SENT,.,1
264,47,The,DT,the,3
264,47,tiny,JJ,tiny,4
264,47,display,NN,display,7
264,47,showed,VBD,show,6
264,47,12:13,CD,12:13,5
264,47,p.m.,NN,p.m.,4
264,47,.,SENT,.,1
264,48,There,EX,there,5
264,48,was,VBD,be,3
264,48,no,DT,no,2
264,48,female,JJ,female,6
264,48,",",",",",",1
264,48,soft,JJ,soft,4
264,48,",",",",",",1
264,48,and,CC,and,3
264,48,sexy,JJ,sexy,4
264,48,voice,NN,voice,5
264,48,.,SENT,.,1
264,49,Ed,NP,ed,2
264,49,decided,VBD,decide,7
264,49,that,IN,that,4
264,49,it,PP,it,2
264,49,was,VBD,be,3
264,49,time,NN,time,4
264,49,for,IN,for,3
264,49,lunch,NN,lunch,5
264,49,.,SENT,.,1
264,50,He,PP,he,2
264,50,clicked,VBD,click,7
264,50,a,DT,a,1
264,50,padlock-shape,NN,padlock-shape,13
264,50,icon,NN,icon,4
264,50,on,IN,on,2
264,50,the,DT,the,3
264,50,screen,NN,screen,6
264,50,",",",",",",1
264,50,blocking,VBG,block,8
264,50,any,DT,any,3
264,50,unauthorized,JJ,unauthorized,12
264,50,access,NN,access,6
264,50,until,IN,until,5
264,50,he,PP,he,2
264,50,would,MD,would,5
264,50,unlock,VB,unlock,6
264,50,it,PP,it,2
264,50,with,IN,with,4
264,50,his,PP$,his,3
264,50,personal,JJ,personal,8
264,50,code,NN,code,4
264,50,.,SENT,.,1
264,51,Ed,NP,ed,2
264,51,left,VBD,leave,4
264,51,the,DT,the,3
264,51,room,NN,room,4
264,51,and,CC,and,3
264,51,made,VBD,make,4
264,51,his,PP$,his,3
264,51,way,NN,way,3
264,51,to,TO,to,2
264,51,one,CD,one,3
264,51,of,IN,of,2
264,51,the,DT,the,3
264,51,elevators,NNS,elevator,9
264,51,that,WDT,that,4
264,51,would,MD,would,5
264,51,take,VB,take,4
264,51,him,PP,him,3
264,51,to,TO,to,2
264,51,the,DT,the,3
264,51,staff,NN,staff,5
264,51,cafeteria,NN,cafeteria,9
264,51,.,SENT,.,1
264,52,The,DT,the,3
264,52,cafeteria,NN,cafeteria,9
264,52,was,VBD,be,3
264,52,located,VBN,locate,7
264,52,on,IN,on,2
264,52,the,DT,the,3
264,52,121,CD,121,3
264,52,floor,NN,floor,5
264,52,",",",",",",1
264,52,topped,VBD,top,6
264,52,only,RB,only,4
264,52,by,IN,by,2
264,52,the,DT,the,3
264,52,office,NN,office,6
264,52,of,IN,of,2
264,52,the,DT,the,3
264,52,governmental,JJ,governmental,12
264,52,supervisor,NN,supervisor,10
264,52,.,SENT,.,1
264,53,Soon,RB,soon,4
264,53,the,DT,the,3
264,53,elevator,NN,elevator,8
264,53,came,VBD,come,4
264,53,to,TO,to,2
264,53,a,DT,a,1
264,53,halt,NN,halt,4
264,53,.,SENT,.,1
264,54,Ed,NP,ed,2
264,54,left,VBD,leave,4
264,54,the,DT,the,3
264,54,rather,RB,rather,6
264,54,small,JJ,small,5
264,54,cabin,NN,cabin,5
264,54,with,IN,with,4
264,54,a,DT,a,1
264,54,sigh,NN,sigh,4
264,54,of,IN,of,2
264,54,relief,NN,relief,6
264,54,.,SENT,.,1
264,55,He,PP,he,2
264,55,passed,VBD,pass,6
264,55,through,IN,through,7
264,55,the,DT,the,3
264,55,airlock,NN,airlock,7
264,55,and,CC,and,3
264,55,entered,VBD,enter,7
264,55,the,DT,the,3
264,55,warm,JJ,warm,4
264,55,",",",",",",1
264,55,refreshing,JJ,refreshing,10
264,55,atmosphere,NN,atmosphere,10
264,55,of,IN,of,2
264,55,the,DT,the,3
264,55,cafeteria,NN,cafeteria,9
264,55,.,SENT,.,1
264,56,The,DT,the,3
264,56,oxygen,NN,oxygen,6
264,56,content,NN,content,7
264,56,of,IN,of,2
264,56,the,DT,the,3
264,56,air,NN,air,3
264,56,was,VBD,be,3
264,56,unusually,RB,unusually,9
264,56,high,JJ,high,4
264,56,here,RB,here,4
264,56,(,(,(,1
264,56,it,PP,it,2
264,56,was,VBD,be,3
264,56,said,VBD,say,4
264,56,to,TO,to,2
264,56,be,VB,be,2
264,56,almost,RB,almost,6
264,56,as,RB,as,2
264,56,high,JJ,high,4
264,56,as,IN,as,2
264,56,it,PP,it,2
264,56,had,VBD,have,3
264,56,been,VBN,be,4
264,56,halfway,RB,halfway,7
264,56,through,IN,through,7
264,56,the,DT,the,3
264,56,20,CD,20,2
264,56,century,NN,century,7
264,56,),),),1
264,56,",",",",",",1
264,56,and,CC,and,3
264,56,special,JJ,special,7
264,56,additives,NNS,additive,9
264,56,gave,VBD,give,4
264,56,it,PP,it,2
264,56,the,DT,the,3
264,56,aroma,NN,aroma,5
264,56,of,IN,of,2
264,56,a,DT,a,1
264,56,tropic,JJ,tropic,6
264,56,seashore,NN,seashore,8
264,56,.,SENT,.,1
264,57,Ed,NP,ed,2
264,57,joined,VBD,join,6
264,57,the,DT,the,3
264,57,long,JJ,long,4
264,57,queue,NN,queue,5
264,57,in,IN,in,2
264,57,front,NN,front,5
264,57,of,IN,of,2
264,57,the,DT,the,3
264,57,computerized,JJ,computerized,12
264,57,serving,VBG,serve,7
264,57,counter,NN,counter,7
264,57,.,SENT,.,1
264,58,He,PP,he,2
264,58,wondered,VBD,wonder,8
264,58,what,WP,what,4
264,58,to,TO,to,2
264,58,choose,VB,choose,6
264,58,for,IN,for,3
264,58,lunch,NN,lunch,5
264,58,:,:,:,1
264,59,Minced,VBN,mince,6
264,59,Beef,NN,beef,4
264,59,",",",",",",1
264,59,Minced,VBD,mince,6
264,59,T-Bone,NN,t-bone,6
264,59,Steak,NN,steak,5
264,59,",",",",",",1
264,59,Minced,VBN,mince,6
264,59,Shrimps,NNS,shrimp,7
264,59,",",",",",",1
264,59,Fishy,JJ,fishy,5
264,59,Mince,NP,mince,5
264,59,",",",",",",1
264,59,Minced,VBD,mince,6
264,59,Vegetables,NNS,vegetable,10
264,59,",",",",",",1
264,59,Mince,NP,mince,5
264,59,Alors,NP,alors,5
264,59,",",",",",",1
264,59,The,DT,the,3
264,59,names,NNS,name,5
264,59,of,IN,of,2
264,59,the,DT,the,3
264,59,various,JJ,various,7
264,59,dishes,NNS,dish,6
264,59,came,VBD,come,4
264,59,to,TO,to,2
264,59,his,PP$,his,3
264,59,mind,NN,mind,4
264,59,",",",",",",1
264,59,and,CC,and,3
264,59,he,PP,he,2
264,59,immediately,RB,immediately,11
264,59,began,VBD,begin,5
264,59,to,TO,to,2
264,59,feel,VB,feel,4
264,59,sick,JJ,sick,4
264,59,as,IN,as,2
264,59,he,PP,he,2
264,59,remembered,VBD,remember,10
264,59,what,WP,what,4
264,59,they,PP,they,4
264,59,usually,RB,usually,7
264,59,looked,VBD,look,6
264,59,like,IN,like,4
264,59,.,SENT,.,1
264,60,He,PP,he,2
264,60,did,VBD,do,3
264,60,not,RB,not,3
264,60,dare,VB,dare,4
264,60,to,TO,to,2
264,60,think,VB,think,5
264,60,about,IN,about,5
264,60,their,PP$,their,5
264,60,taste,NN,taste,5
264,60,.,SENT,.,1
264,61,After,IN,after,5
264,61,all,DT,all,3
264,61,",",",",",",1
264,61,he,PP,he,2
264,61,thought,VBD,think,7
264,61,",",",",",",1
264,61,it,PP,it,2
264,61,did,VBD,do,3
264,61,n't,RB,n't,3
264,61,matter,VB,matter,6
264,61,which,WDT,which,5
264,61,one,NN,one,3
264,61,he,PP,he,2
264,61,chose,VBD,choose,5
264,61,.,SENT,.,1
264,62,They,PP,they,4
264,62,were,VBD,be,4
264,62,all,RB,all,3
264,62,made,VBN,make,4
264,62,from,IN,from,4
264,62,specially,RB,specially,9
264,62,cultivated,VBN,cultivate,10
264,62,fungi,NNS,fungus,5
264,62,",",",",",",1
264,62,cut,VBN,cut,3
264,62,into,IN,into,4
264,62,tiny,JJ,tiny,4
264,62,balls,NNS,ball,5
264,62,and,CC,and,3
264,62,artificially,RB,artificially,12
264,62,flavoured,VBN,flavour,9
264,62,with,IN,with,4
264,62,a,DT,a,1
264,62,wide,JJ,wide,4
264,62,range,NN,range,5
264,62,of,IN,of,2
264,62,mostly,RB,mostly,6
264,62,toxic,JJ,toxic,5
264,62,substances,NNS,substance,10
264,62,.,SENT,.,1
264,63,Ed,NP,ed,2
264,63,chose,VBD,choose,5
264,63,Mince,NP,mince,5
264,63,Alors,NP,alors,5
264,63,",",",",",",1
264,63,the,DT,the,3
264,63,taste,NN,taste,5
264,63,of,IN,of,2
264,63,which,WDT,which,5
264,63,did,VBD,do,3
264,63,not,RB,not,3
264,63,resemble,VB,resemble,8
264,63,anything,NN,anything,8
264,63,natural,NN,natural,7
264,63,known,VBN,know,5
264,63,to,TO,to,2
264,63,mankind,NN,mankind,7
264,63,--,:,--,2
264,63,except,IN,except,6
264,63,for,IN,for,3
264,63,mint,NN,mint,4
264,63,sauce,NN,sauce,5
264,63,",",",",",",1
264,63,perhaps,RB,perhaps,7
264,63,.,SENT,.,1
264,64,He,PP,he,2
264,64,was,VBD,be,3
264,64,lucky,JJ,lucky,5
264,64,to,TO,to,2
264,64,find,VB,find,4
264,64,an,DT,an,2
264,64,empty,JJ,empty,5
264,64,window,NN,window,6
264,64,seat,NN,seat,4
264,64,",",",",",",1
264,64,so,RB,so,2
264,64,he,PP,he,2
264,64,could,MD,could,5
264,64,enjoy,VB,enjoy,5
264,64,the,DT,the,3
264,64,breathtaking,JJ,breathtaking,12
264,64,view,NN,view,4
264,64,of,IN,of,2
264,64,New,NP,new,3
264,64,Leningrad,NP,leningrad,9
264,64,(,(,(,1
264,64,that,WDT,that,4
264,64,is,VBZ,be,2
264,64,",",",",",",1
264,64,some,DT,some,4
264,64,fifty,CD,fifty,5
264,64,million,CD,million,7
264,64,people,NNS,people,6
264,64,crammed,VBD,cram,7
264,64,into,IN,into,4
264,64,a,DT,a,1
264,64,few,JJ,few,3
264,64,cubic,JJ,cubic,5
264,64,miles,NNS,mile,5
264,64,of,IN,of,2
264,64,concrete,NN,concrete,8
264,64,),),),1
264,64,while,IN,while,5
264,64,he,PP,he,2
264,64,choked,VBD,choke,6
264,64,down,RP,down,4
264,64,his,PP$,his,3
264,64,lunch,NN,lunch,5
264,64,.,SENT,.,1
264,65,He,PP,he,2
264,65,tried,VBD,try,5
264,65,not,RB,not,3
264,65,to,TO,to,2
264,65,look,VB,look,4
264,65,up,RP,up,2
264,65,to,TO,to,2
264,65,the,DT,the,3
264,65,filthy,JJ,filthy,6
264,65,sky,NN,sky,3
264,65,and,CC,and,3
264,65,the,DT,the,3
264,65,faint,JJ,faint,5
264,65,disk,NN,disk,4
264,65,of,IN,of,2
264,65,the,DT,the,3
264,65,sun,NN,sun,3
264,65,.,SENT,.,1
264,66,Drinking,VBG,drink,8
264,66,his,PP$,his,3
264,66,rude,JJ,rude,4
264,66,beer,NN,beer,4
264,66,(,(,(,1
264,66,desalinated,VBN,desalinate,11
264,66,and,CC,and,3
264,66,flavoured,VBN,flavour,9
264,66,sea,NN,sea,3
264,66,water,NN,water,5
264,66,),),),1
264,66,",",",",",",1
264,66,he,PP,he,2
264,66,remembered,VBD,remember,10
264,66,that,IN,that,4
264,66,he,PP,he,2
264,66,had,VBD,have,3
264,66,no,DT,no,2
264,66,plans,NNS,plan,5
264,66,for,IN,for,3
264,66,the,DT,the,3
264,66,evening,NN,evening,7
264,66,.,SENT,.,1
264,67,He,PP,he,2
264,67,hoped,VBD,hope,5
264,67,he,PP,he,2
264,67,could,MD,could,5
264,67,pick,VB,pick,4
264,67,up,RP,up,2
264,67,a,DT,a,1
264,67,girl,NN,girl,4
264,67,for,IN,for,3
264,67,the,DT,the,3
264,67,night,NN,night,5
264,67,.,SENT,.,1
264,68,As,RB,as,2
264,68,soon,RB,soon,4
264,68,as,IN,as,2
264,68,he,PP,he,2
264,68,had,VBD,have,3
264,68,returned,VBN,return,8
264,68,to,TO,to,2
264,68,his,PP$,his,3
264,68,office,NN,office,6
264,68,",",",",",",1
264,68,he,PP,he,2
264,68,selected,VBD,select,8
264,68,the,DT,the,3
264,68,love,NN,love,4
264,68,nest,NN,nest,4
264,68,option,NN,option,6
264,68,from,IN,from,4
264,68,the,DT,the,3
264,68,Extras,NNS,extra,6
264,68,menu,NN,menu,4
264,68,on,IN,on,2
264,68,his,PP$,his,3
264,68,computer,NN,computer,8
264,68,.,SENT,.,1
264,69,A,DT,a,1
264,69,beautifully,RB,beautifully,11
264,69,drawn,VBN,draw,5
264,69,picture,NN,picture,7
264,69,appeared,VBD,appear,8
264,69,",",",",",",1
264,69,the,DT,the,3
264,69,title,NN,title,5
264,69,screen,NN,screen,6
264,69,of,IN,of,2
264,69,the,DT,the,3
264,69,Love,NP,love,4
264,69,Nest,NP,nest,4
264,69,program,NN,program,7
264,69,(,(,(,1
264,69,there,EX,there,5
264,69,was,VBD,be,3
264,69,no,DT,no,2
264,69,censorship,NN,censorship,10
264,69,on,IN,on,2
264,69,pictures,NNS,picture,8
264,69,and,CC,and,3
264,69,photographs,NNS,photograph,11
264,69,",",",",",",1
264,69,at,IN,at,2
264,69,least,JJS,least,5
264,69,not,RB,not,3
264,69,concerning,VBG,concern,10
264,69,``,``,``,2
264,69,adult,JJ,adult,5
264,69,'','','',2
264,69,content,NN,content,7
264,69,),),),1
264,69,.,SENT,.,1
264,70,A,DT,a,1
264,70,soft,JJ,soft,4
264,70,",",",",",",1
264,70,female,JJ,female,6
264,70,voice,NN,voice,5
264,70,welcomed,VBN,welcome,8
264,70,Ed,NP,ed,2
264,70,.,SENT,.,1
264,71,It,PP,it,2
264,71,was,VBD,be,3
264,71,even,RB,even,4
264,71,more,RBR,more,4
264,71,sensuous,JJ,sensuous,8
264,71,than,IN,than,4
264,71,the,DT,the,3
264,71,usual,JJ,usual,5
264,71,one,CD,one,3
264,71,.,SENT,.,1
264,72,Ed,NP,ed,2
264,72,entered,VBD,enter,7
264,72,his,PP$,his,3
264,72,personal,JJ,personal,8
264,72,data,NNS,datum,4
264,72,(,(,(,1
264,72,going,VBG,go,5
264,72,into,IN,into,4
264,72,great,JJ,great,5
264,72,detail,NN,detail,6
264,72,),),),1
264,72,and,CC,and,3
264,72,his,PP$,his,3
264,72,preferences,NNS,preference,11
264,72,.,SENT,.,1
264,73,Soon,RB,soon,4
264,73,",",",",",",1
264,73,the,DT,the,3
264,73,computer,NN,computer,8
264,73,came,VBD,come,4
264,73,up,RP,up,2
264,73,with,IN,with,4
264,73,a,DT,a,1
264,73,suggestion,NN,suggestion,10
264,73,.,SENT,.,1
264,74,Ed,NP,ed,2
264,74,quickly,RB,quickly,7
264,74,read,VBD,read,4
264,74,through,IN,through,7
264,74,the,DT,the,3
264,74,data,NNS,datum,4
264,74,flashing,VBG,flash,8
264,74,across,IN,across,6
264,74,the,DT,the,3
264,74,screen,NN,screen,6
264,74,",",",",",",1
264,74,then,RB,then,4
264,74,he,PP,he,2
264,74,accepted,VBD,accept,8
264,74,and,CC,and,3
264,74,typed,VBN,type,5
264,74,up,IN,up,2
264,74,a,DT,a,1
264,74,message,NN,message,7
264,74,for,IN,for,3
264,74,his,PP$,his,3
264,74,date-to-be,VB,date-to-be,10
264,74,(,(,(,1
264,74,the,DT,the,3
264,74,Love,NP,love,4
264,74,Nest,NP,nest,4
264,74,program,NN,program,7
264,74,never,RB,never,5
264,74,showed,VBD,show,6
264,74,photographs,NNS,photograph,11
264,74,",",",",",",1
264,74,which,WDT,which,5
264,74,many,JJ,many,4
264,74,believed,VBD,believe,8
264,74,to,TO,to,2
264,74,be,VB,be,2
264,74,the,DT,the,3
264,74,prime,JJ,prime,5
264,74,reason,NN,reason,6
264,74,for,IN,for,3
264,74,its,PP$,its,3
264,74,staggeringly,RB,staggeringly,12
264,74,high,JJ,high,4
264,74,rate,NN,rate,4
264,74,of,IN,of,2
264,74,accepted,JJ,accepted,8
264,74,suggestions,NNS,suggestion,11
264,74,),),),1
264,74,.,SENT,.,1
264,75,No-one,PP,no-one,6
264,75,seemed,VBD,seem,6
264,75,to,TO,to,2
264,75,be,VB,be,2
264,75,aware,JJ,aware,5
264,75,that,IN,that,4
264,75,even,RB,even,4
264,75,these,DT,these,5
264,75,sometimes,RB,sometimes,9
264,75,very,RB,very,4
264,75,intimate,JJ,intimate,8
264,75,messages,NNS,message,8
264,75,were,VBD,be,4
264,75,checked,VBN,check,7
264,75,by,IN,by,2
264,75,the,DT,the,3
264,75,government,NN,government,10
264,75,censors,NNS,censor,7
264,75,",",",",",",1
264,75,and,CC,and,3
264,75,few,JJ,few,3
264,75,were,VBD,be,4
264,75,surprised,VBN,surprise,9
264,75,that,IN,that,4
264,75,from,IN,from,4
264,75,time,NN,time,4
264,75,to,TO,to,2
264,75,time,NN,time,4
264,75,messages,NNS,message,8
264,75,got,VBD,get,3
264,75,lost,VBN,lose,4
264,75,in,IN,in,2
264,75,the,DT,the,3
264,75,highly,RB,highly,6
264,75,advanced,JJ,advanced,8
264,75,internal,JJ,internal,8
264,75,computer,NN,computer,8
264,75,system,NN,system,6
264,75,of,IN,of,2
264,75,the,DT,the,3
264,75,MIST,NN,mist,4
264,75,.,SENT,.,1
264,76,Ed,NP,ed,2
264,76,was,VBD,be,3
264,76,n't,RB,n't,3
264,76,one,CD,one,3
264,76,of,IN,of,2
264,76,those,DT,those,5
264,76,few,JJ,few,3
264,76,attentive,JJ,attentive,9
264,76,people,NNS,people,6
264,76,",",",",",",1
264,76,so,RB,so,2
264,76,he,PP,he,2
264,76,unsuspectingly,RB,unsuspectingly,14
264,76,continued,VBD,continue,9
264,76,his,PP$,his,3
264,76,work,NN,work,4
264,76,.,SENT,.,1
264,77,Ed,NP,ed,2
264,77,'s,POS,'s,2
264,77,last,JJ,last,4
264,77,task,NN,task,4
264,77,for,IN,for,3
264,77,the,DT,the,3
264,77,day,NN,day,3
264,77,was,VBD,be,3
264,77,to,TO,to,2
264,77,write,VB,write,5
264,77,a,DT,a,1
264,77,review,NN,review,6
264,77,of,IN,of,2
264,77,a,DT,a,1
264,77,new,JJ,new,3
264,77,movie,NN,movie,5
264,77,which,WDT,which,5
264,77,had,VBD,have,3
264,77,cost,NN,cost,4
264,77,millions,NNS,million,8
264,77,of,IN,of,2
264,77,dollars,NNS,dollar,7
264,77,to,TO,to,2
264,77,produce,VB,produce,7
264,77,",",",",",",1
264,77,and,CC,and,3
264,77,which,WDT,which,5
264,77,was,VBD,be,3
264,77,expected,VBN,expect,8
264,77,to,TO,to,2
264,77,bring,VB,bring,5
264,77,in,IN,in,2
264,77,a,DT,a,1
264,77,tremendous,JJ,tremendous,10
264,77,amount,NN,amount,6
264,77,of,IN,of,2
264,77,money,NN,money,5
264,77,.,SENT,.,1
264,78,Virgin,JJ,virgin,6
264,78,Female,JJ,female,6
264,78,Mud-Wrestlers,NNS,mud-wrestler,13
264,78,Kidnapped,VBN,kidnap,9
264,78,by,IN,by,2
264,78,the,DT,the,3
264,78,European,JJ,european,8
264,78,Concrete-Jungle,NN,concrete-jungle,15
264,78,Cannibals,NNS,cannibal,9
264,78,",",",",",",1
264,78,it,PP,it,2
264,78,was,VBD,be,3
264,78,called,VBN,call,6
264,78,.,SENT,.,1
264,79,On,IN,on,2
264,79,his,PP$,his,3
264,79,VisiPhone,NP,visiphone,9
264,79,",",",",",",1
264,79,Ed,NP,ed,2
264,79,watched,VBD,watch,7
264,79,the,DT,the,3
264,79,movie,NN,movie,5
264,79,for,IN,for,3
264,79,several,JJ,several,7
264,79,minutes,NNS,minute,7
264,79,",",",",",",1
264,79,then,RB,then,4
264,79,he,PP,he,2
264,79,turned,VBD,turn,6
264,79,off,RP,off,3
264,79,the,DT,the,3
264,79,screen,NN,screen,6
264,79,in,IN,in,2
264,79,disgust,NN,disgust,7
264,79,.,SENT,.,1
264,80,Yet,RB,yet,3
264,80,the,DT,the,3
264,80,government,NN,government,10
264,80,",",",",",",1
264,80,the,DT,the,3
264,80,film,NN,film,4
264,80,company,NN,company,7
264,80,",",",",",",1
264,80,probably,RB,probably,8
264,80,the,DT,the,3
264,80,public,NN,public,6
264,80,",",",",",",1
264,80,and,CC,and,3
264,80,most,RBS,most,4
264,80,certainly,RB,certainly,9
264,80,his,PP$,his,3
264,80,boss,NN,boss,4
264,80,expected,VBD,expect,8
264,80,him,PP,him,3
264,80,to,TO,to,2
264,80,praise,VB,praise,6
264,80,the,DT,the,3
264,80,film,NN,film,4
264,80,",",",",",",1
264,80,so,RB,so,2
264,80,he,PP,he,2
264,80,had,VBD,have,3
264,80,no,DT,no,2
264,80,choice,NN,choice,6
264,80,.,SENT,.,1
264,81,Ed,NP,ed,2
264,81,selected,VBD,select,8
264,81,film,NN,film,4
264,81,reviews,NNS,review,7
264,81,from,IN,from,4
264,81,the,DT,the,3
264,81,Phrases,NNS,phrase,7
264,81,menu,NN,menu,4
264,81,.,SENT,.,1
264,82,This,DT,this,4
264,82,phrase,NN,phrase,6
264,82,library,NN,library,7
264,82,",",",",",",1
264,82,one,CD,one,3
264,82,of,IN,of,2
264,82,the,DT,the,3
264,82,most,RBS,most,4
264,82,influential,JJ,influential,11
264,82,innovations,NNS,innovation,11
264,82,in,IN,in,2
264,82,electronic,JJ,electronic,10
264,82,publishing,NN,publishing,10
264,82,",",",",",",1
264,82,offered,VBD,offer,7
264,82,some,DT,some,4
264,82,five,CD,five,4
264,82,thousand,CD,thousand,8
264,82,stock,NN,stock,5
264,82,phrases,NNS,phrase,7
264,82,to,TO,to,2
264,82,be,VB,be,2
264,82,used,VBN,use,4
264,82,in,IN,in,2
264,82,articles,NNS,article,8
264,82,.,SENT,.,1
264,83,Ed,NP,ed,2
264,83,opted,VBD,opt,5
264,83,for,IN,for,3
264,83,affirmative,JJ,affirmative,11
264,83,phrases,NNS,phrase,7
264,83,and,CC,and,3
264,83,selected,JJ,selected,8
264,83,sex,NN,sex,3
264,83,crime,NN,crime,5
264,83,movies,NNS,movie,6
264,83,from,IN,from,4
264,83,the,DT,the,3
264,83,submenu,NN,submenu,7
264,83,that,WDT,that,4
264,83,appeared,VBD,appear,8
264,83,next,JJ,next,4
264,83,.,SENT,.,1
264,84,An,DT,an,2
264,84,interactive,JJ,interactive,11
264,84,search,NN,search,6
264,84,program,NN,program,7
264,84,helped,VBD,help,6
264,84,him,PP,him,3
264,84,reduce,VB,reduce,6
264,84,the,DT,the,3
264,84,list,NN,list,4
264,84,of,IN,of,2
264,84,several,JJ,several,7
264,84,hundred,CD,hundred,7
264,84,matching,JJ,matching,8
264,84,phrases,NNS,phrase,7
264,84,that,IN,that,4
264,84,he,PP,he,2
264,84,was,VBD,be,3
264,84,presented,VBN,present,9
264,84,with,IN,with,4
264,84,to,TO,to,2
264,84,about,IN,about,5
264,84,fifty,CD,fifty,5
264,84,.,SENT,.,1
264,85,All,DT,all,3
264,85,that,WDT,that,4
264,85,was,VBD,be,3
264,85,left,VBN,leave,4
264,85,to,TO,to,2
264,85,do,VB,do,2
264,85,was,VBD,be,3
264,85,to,TO,to,2
264,85,fit,VB,fit,3
264,85,these,DT,these,5
264,85,phrases,NNS,phrase,7
264,85,together,RB,together,8
264,85,",",",",",",1
264,85,thus,RB,thus,4
264,85,obtaining,VBG,obtain,9
264,85,a,DT,a,1
264,85,review,NN,review,6
264,85,guaranteed,VBN,guarantee,10
264,85,to,TO,to,2
264,85,please,VB,please,6
264,85,everyone,NN,everyone,8
264,85,.,SENT,.,1
264,86,Except,IN,except,6
264,86,for,IN,for,3
264,86,Ed,NP,ed,2
264,86,",",",",",",1
264,86,that,WDT,that,4
264,86,is,VBZ,be,2
264,86,",",",",",",1
264,86,but,CC,but,3
264,86,his,PP$,his,3
264,86,opinion,NN,opinion,7
264,86,did,VBD,do,3
264,86,not,RB,not,3
264,86,count,VB,count,5
264,86,.,SENT,.,1
264,87,Suddenly,RB,suddenly,8
264,87,",",",",",",1
264,87,the,DT,the,3
264,87,famous,JJ,famous,6
264,87,Love,NP,love,4
264,87,Nest,NP,nest,4
264,87,tune,NN,tune,4
264,87,broke,VBD,break,5
264,87,the,DT,the,3
264,87,silence,NN,silence,7
264,87,.,SENT,.,1
264,88,Ed,NP,ed,2
264,88,hopefully,RB,hopefully,9
264,88,glanced,VBD,glance,7
264,88,at,IN,at,2
264,88,the,DT,the,3
264,88,screen,NN,screen,6
264,88,.,SENT,.,1
264,89,In,IN,in,2
264,89,fact,NN,fact,4
264,89,",",",",",",1
264,89,a,DT,a,1
264,89,few,JJ,few,3
264,89,seconds,NNS,seconds,7
264,89,later,RBR,later,5
264,89,a,DT,a,1
264,89,message,NN,message,7
264,89,from,IN,from,4
264,89,his,PP$,his,3
264,89,prospective,JJ,prospective,11
264,89,date,NN,date,4
264,89,appeared,VBD,appear,8
264,89,.,SENT,.,1
264,90,The,DT,the,3
264,90,girl,NN,girl,4
264,90,had,VBD,have,3
264,90,agreed,VBN,agree,6
264,90,to,TO,to,2
264,90,meet,VB,meet,4
264,90,him,PP,him,3
264,90,that,IN,that,4
264,90,evening,NN,evening,7
264,90,.,SENT,.,1
264,91,After,IN,after,5
264,91,exchanging,VBG,exchange,10
264,91,some,DT,some,4
264,91,trivialities,NNS,triviality,12
264,91,",",",",",",1
264,91,they,PP,they,4
264,91,decided,VBD,decide,7
264,91,to,TO,to,2
264,91,go,VB,go,2
264,91,to,TO,to,2
264,91,the,DT,the,3
264,91,movies,NNS,movie,6
264,91,and,CC,and,3
264,91,then,RB,then,4
264,91,dine,VB,dine,4
264,91,in,IN,in,2
264,91,a,DT,a,1
264,91,cosy,JJ,cosy,4
264,91,little,JJ,little,6
264,91,restaurant,NN,restaurant,10
264,91,(,(,(,1
264,91,that,WDT,that,4
264,91,is,VBZ,be,2
264,91,",",",",",",1
264,91,one,NN,one,3
264,91,with,IN,with,4
264,91,less,JJR,less,4
264,91,than,IN,than,4
264,91,a,DT,a,1
264,91,hundred,CD,hundred,7
264,91,seats,NNS,seat,5
264,91,),),),1
264,91,serving,VBG,serve,7
264,91,real,JJ,real,4
264,91,synthetic,JJ,synthetic,9
264,91,steaks,NNS,steak,6
264,91,.,SENT,.,1
264,92,The,DT,the,3
264,92,computer,NN,computer,8
264,92,system,NN,system,6
264,92,printed,VBD,print,7
264,92,identification,NN,identification,14
264,92,signs,NNS,sign,5
264,92,for,IN,for,3
264,92,them,PP,them,4
264,92,:,:,:,1
264,93,little,JJ,little,6
264,93,pink,JJ,pink,4
264,93,badges,NNS,badge,6
